epoch,discriminator_loss,generator_loss
115,2.200998551415978e-06,15.595867156982422
116,1.7761803974281065e-06,31.11060905456543
117,1.4594127151212888e-07,26.375816345214844
118,6.260074769670609e-07,19.046194076538086
119,5.03187402500771e-05,38.8399543762207
120,0.2455688714981079,42.45018005371094
121,1.1648786824025592e-07,35.861392974853516
122,8.855452371392403e-09,37.580833435058594
123,0.03722820803523064,48.35597229003906
124,0.00022398473811335862,26.11814308166504
125,1.324200055163871e-10,47.378929138183594
126,0.0057612634263932705,24.53508758544922
127,1.2403874904975964e-07,22.683982849121094
128,0.0667361244559288,27.95461654663086
129,2.254161484208095e-12,62.02736282348633
130,7.90931875549461e-10,27.040435791015625
131,6.304567423676133e-10,36.80828857421875
132,7.907716842447954e-11,26.953399658203125
133,0.1468159705400467,31.953842163085938
134,2.8192930628945234e-11,36.24262237548828
135,1.1603346352939663e-17,45.34854507446289
136,4.474800944961584e-15,56.24629211425781
137,6.187623569076095e-08,25.901758193969727
138,3.0139465252432274e-06,46.73719024658203
139,9.969871825887822e-07,29.246524810791016
140,6.396798238675339e-13,34.59355926513672
141,2.1715897309537713e-13,43.127960205078125
142,0.01847793534398079,62.96017074584961
143,1.028838738648119e-07,61.253868103027344
144,9.127097655436955e-07,21.856475830078125
145,4.02384844207379e-29,70.86983489990234
146,3.298639486559729e-11,75.07709503173828
147,2.349054639694259e-08,36.207794189453125
148,1.7639264493496398e-09,42.634681701660156
149,6.837025612327352e-09,66.99726867675781
150,4.826436565963377e-07,31.963354110717773
151,1.9949011331732436e-08,28.67572784423828
152,2.7457822363459866e-25,78.27804565429688
153,1.884767186766112e-08,43.15860366821289
154,1.1457173449359892e-21,85.85511779785156
155,4.0231089083078636e-20,54.85077667236328
156,2.169560809641807e-16,62.795074462890625
157,4.3511315334106605e-24,81.8559341430664
158,7.322754408390397e-19,81.42300415039062
159,1.767625515419293e-19,86.56318664550781
160,3.820571947699136e-08,41.07135772705078
161,2.9338841613935074e-06,50.158958435058594
162,3.37716832277124e-09,22.853771209716797
163,1.7566021705342874e-19,57.852684020996094
